# time_in_ns	dG_in_kT
7.450	32.500000
7.460	32.500000
7.470	32.500000
7.480	32.500000
7.490	32.500000
7.500	32.500000
7.510	32.500000
7.520	32.500000
7.530	32.500000
7.540	32.500000
7.550	32.500000
7.560	32.500000
7.570	32.500000
7.580	32.500000
7.590	32.500000
7.600	32.500000
7.610	32.500000
7.620	32.500000
7.630	32.500000
7.640	32.500000
7.650	32.500000
7.660	32.500000
7.670	32.500000
7.680	32.500000
7.690	32.500000
7.700	32.500000
7.710	32.500000
7.720	32.500000
7.730	32.500000
7.740	32.500000
7.750	32.500000
7.760	32.500000
7.770	32.500000
7.780	32.500000
7.790	31.250000
7.800	21.250000
7.810	21.250000
7.820	21.250000
7.830	21.250000
7.840	21.250000
7.850	18.750000
7.860	11.250000
7.870	7.500000
7.880	7.500000
7.890	7.500000
7.900	7.500000
7.910	7.500000
7.920	7.500000
7.930	7.500000
7.940	7.500000
7.950	7.500000
7.960	7.500000
7.970	7.500000
7.980	7.500000
7.990	7.500000
8.000	7.500000
8.010	7.500000
8.020	7.500000
8.030	7.500000
8.040	7.500000
8.050	7.500000
8.060	7.500000
8.070	7.500000
8.080	7.500000
8.090	7.500000
8.100	7.500000
8.110	7.500000
8.120	7.500000
8.130	7.500000
8.140	2.500000
8.150	2.500000
8.160	2.500000
8.170	2.500000
8.180	-5.000000
8.190	-5.000000
8.200	-5.000000
8.210	-5.000000
8.220	-5.000000
8.230	-5.000000
8.240	-5.000000
8.250	-5.000000
8.260	-5.000000
8.270	-5.000000
8.280	-5.000000
8.290	-5.000000
8.300	-5.000000
8.310	-5.000000
8.320	-5.000000
8.330	-5.000000
8.340	-5.000000
8.350	-5.000000
8.360	-5.000000
8.370	-5.000000
8.380	-5.000000
8.390	-5.000000
8.400	-5.000000
8.410	-5.000000
8.420	-5.000000
8.430	-5.000000
8.440	-5.000000
8.450	-5.000000
8.460	-5.000000
8.470	-5.000000
8.480	-12.500000
8.490	-12.500000
8.500	-17.500000
8.510	-17.500000
8.520	-17.500000
8.530	-17.500000
8.540	-17.500000
8.550	-17.500000
8.560	-17.500000
8.570	-17.500000
8.580	-17.500000
8.590	-20.000000
8.600	-27.500000
8.610	-31.250000
8.620	-31.250000
8.630	-31.250000
8.640	-31.250000
8.650	-31.250000
8.660	-31.250000
8.670	-40.000000
8.680	-40.000000
8.690	-43.750000
8.700	-46.250000
8.710	-46.250000
8.720	-46.250000
8.730	-46.250000
8.740	-46.250000
8.750	-46.250000
8.760	-46.250000
8.770	-46.250000
8.780	-46.250000
8.790	-46.250000
8.800	-46.250000
8.810	-46.250000
8.820	-46.250000
8.830	-46.250000
8.840	-46.250000
8.850	-46.250000
8.860	-46.250000
8.870	-46.250000
8.880	-46.250000
8.890	-46.250000
8.900	-46.250000
8.910	-46.250000
8.920	-46.250000
8.930	-46.250000
8.940	-46.250000
8.950	-46.250000
8.960	-42.500000
8.970	-36.250000
8.980	-36.250000
8.990	-36.250000
9.000	-36.250000
9.010	-36.250000
9.020	-36.250000
9.030	-36.250000
9.040	-36.250000
9.050	-35.000000
9.060	-31.250000
9.070	-23.750000
9.080	-21.250000
9.090	-21.250000
9.100	-21.250000
9.110	-16.250000
9.120	-16.250000
9.130	-16.250000
9.140	-16.250000
9.150	-16.250000
9.160	-16.250000
9.170	-16.250000
9.180	-16.250000
9.190	-11.250000
9.200	-11.250000
9.210	-11.250000
9.220	-8.750000
9.230	2.500000
9.240	2.500000
9.250	2.500000
9.260	2.500000
9.270	2.500000
9.280	2.500000
9.290	2.500000
9.300	2.500000
9.310	2.500000
9.320	2.500000
9.330	2.500000
9.340	2.500000
9.350	2.500000
9.360	2.500000
9.370	2.500000
9.380	2.500000
9.390	2.500000
9.400	2.500000
9.410	2.500000
9.420	2.500000
9.430	2.500000
9.440	2.500000
9.450	2.500000
9.460	2.500000
9.470	2.500000
9.480	2.500000
9.490	2.500000
9.500	2.500000
9.510	2.500000
9.520	2.500000
9.530	2.500000
9.540	3.750000
9.550	8.750000
9.560	8.750000
9.570	8.750000
9.580	8.750000
9.590	8.750000
9.600	8.750000
9.610	8.750000
9.620	8.750000
9.630	8.750000
9.640	8.750000
9.650	8.750000
9.660	8.750000
9.670	8.750000
9.680	8.750000
9.690	8.750000
9.700	8.750000
9.710	8.750000
9.720	8.750000
9.730	8.750000
9.740	8.750000
9.750	8.750000
9.760	8.750000
9.770	0.000000
9.780	-2.500000
9.790	-2.500000
9.800	-2.500000
9.810	-2.500000
9.820	-2.500000
9.830	-2.500000
9.840	-2.500000
9.850	-2.500000
9.860	-2.500000
9.870	-2.500000
9.880	-2.500000
9.890	-2.500000
9.900	-2.500000
9.910	-2.500000
9.920	-2.500000
9.930	-2.500000
9.940	-2.500000
9.950	0.000000
9.960	0.000000
9.970	5.625000
9.980	5.625000
9.990	5.625000
10.000	5.625000
10.010	5.625000
10.020	5.625000
10.030	5.625000
10.040	5.625000
10.050	5.625000
10.060	5.625000
10.070	5.625000
10.080	5.625000
10.090	5.625000
10.100	5.625000
10.110	5.625000
10.120	5.625000
10.130	5.625000
10.140	5.625000
10.150	5.625000
10.160	5.625000
10.170	5.625000
10.180	5.625000
10.190	5.625000
10.200	5.625000
10.210	5.625000
10.220	5.625000
10.230	5.625000
10.240	5.625000
10.250	5.625000
10.260	5.625000
